,SampleID,Site,Room.Type,Start.Date,SamplerStart,CollectionDate,SamplerEnd,Entry,SamplerNumber,Cartridge,Location,CollectionMethod,Notes,Flushed.Toilets,occupiedrooms,stack.n,wing.n,building.n,s.wing.n,source.rooms,Runtime,N,ORF1ab,S,MS2,Result,ct,X,X.1,LogCopiesPerL,lab,DayCount,floor,Day
96,E93,Barnhart,Indoors,NA,NA,3/26/2021,1230,1,NA,NA,7th Floor S Hallway Door Handle,Swab,NA,NA,NA,,1,1,0,NA,NA,No Amp,No Amp,23.8,29.1,Negative,34.6,NA,,,uo,4,traced,46
97,E94,Barnhart,Indoors,NA,NA,3/26/2021,1230,1,NA,NA,Traced Floor Elevator Railing,Swab,NA,NA,NA,,1,1,0,NA,NA,31.7,No Amp,30.2,30.9,Positive (2/3),34,NA,,,uo,4,traced,46
98,E95,Barnhart,Indoors,NA,NA,3/26/2021,1230,1,NA,NA,Ground Floor Stairway Door Handle,Swab,NA,NA,NA,,1,1,0,NA,NA,31.7,No Amp,No Amp,29.1,Negative,37.2,NA,,,uo,4,lobby,46
99,UOR03262021,Barnhart,Shop,3/25/2021,1205,3/26/2021,845,4,NA,NA,North Cleanout,25 ml/10 minutes,NA,NA,NA,,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,4.006,osu,4,,46
100,E100,Barnhart,Indoors,NA,NA,3/27/2021,1002,2,NA,NA,Positive Floor Elevator Common Buttons,Swab,NA,NA,NA,,1,1,0,NA,NA,31,No Amp,No Amp,25.3,Negative,37,NA,,,uo,5,positive,47
101,E101,Barnhart,Indoors,NA,NA,3/27/2021,1002,2,NA,NA,2nd Floor Elevator Call Button,Swab,NA,NA,NA,,1,1,0,NA,NA,29,No Amp,30,28.1,Positive (2/3),33,NA,,,uo,5,positive,47
102,E102,Barnhart,Indoors,NA,NA,3/27/2021,1002,2,NA,NA,2nd Floor N Hallway Door Handle,Swab,NA,NA,NA,,1,1,0,NA,NA,30.8,30.9,30.3,29,Positive (3/3),30.7,NA,,,uo,5,positive,47
103,E103,Barnhart,Indoors,NA,NA,3/27/2021,1002,2,NA,NA,2nd Floor Stairway Door Handle,Swab,NA,NA,NA,,1,1,0,NA,NA,31,31.1,29.7,25.5,Positive (3/3),30.6,NA,,,uo,5,positive,47
104,E104,Barnhart,Indoors,NA,NA,3/27/2021,1002,2,NA,NA,7th Floor Elevator Call Button,Swab,NA,NA,NA,,1,1,0,NA,NA,No Amp,No Amp,No Amp,No Amp,Negative,40,NA,,,uo,5,traced,47
105,E105,Barnhart,Indoors,NA,NA,3/27/2021,1002,2,NA,NA,7th Floor S Hallway Door Handle,Swab,NA,NA,NA,,1,1,0,NA,NA,No Amp,No Amp,No Amp,No Amp,Negative,40,NA,,,uo,5,traced,47
106,E106,Barnhart,Indoors,NA,NA,3/27/2021,1002,2,NA,NA,Traced Floor Elevator Railing,Swab,NA,NA,NA,na,1,1,0,NA,NA,31.5,No Amp,32.1,26.4,Positive (2/3),34.5,NA,,,uo,5,traced,47
107,E107,Barnhart,Indoors,NA,NA,3/27/2021,1002,2,NA,NA,Ground Floor Stairway Door Handle,Swab,NA,NA,NA,,1,1,0,NA,NA,31.5,31.9,No Amp,26.1,Positive (2/3),34.5,NA,,,uo,5,lobby,47
108,E108,Barnhart,Port,NA,NA,3/27/2021,1020,5,11,NA,Port #26,Swab,NA,NA,202,1,1,1,0,"202, 302, 402, 502, 602, 702",NA,30.6,30.7,25.8,25.9,Positive (3/3),29,NA,,,uo,5,,47
109,E109,Barnhart,Roof,3/26/2021,1038,3/27/2021,1020,5,11,NA,Exhaust #26,PUF,NA,NA,202,1,1,1,0,"202, 302, 402, 502, 602, 702",NA,21.4,18.9,17.2,23.8,Positive (3/3),19.1,NA,,,uo,5,,47
110,E110,Barnhart,Port,NA,NA,3/27/2021,1022,5,10,NA,Port #27,Swab,NA,NA,NA,0,1,1,0,"101, 106, 204, 304, 404, 504, 604, 704",NA,No Amp,No Amp,No Amp,No Amp,Negative,40,NA,,,uo,5,,47
111,E111,Barnhart,Roof,3/26/2021,1040,3/27/2021,1022,5,10,NA,Exhaust #27,PUF,NA,NA,NA,0,1,1,0,"101, 106, 204, 304, 404, 504, 604, 704",NA,29.4,No Amp,22.7,32.5,Positive (2/3),30.7,NA,,,uo,5,,47
112,E112,Barnhart,Port,NA,NA,3/27/2021,1024,5,9,NA,Port #30,Swab,NA,NA,NA,0,1,1,0,"108, 206, 208 306, 308, 406, 408, 506, 508, 606, 608, 706, 708",NA,33.3,No Amp,No Amp,33.3,Negative,37.8,NA,,,uo,5,,47
113,E113,Barnhart,Roof,3/26/2021,1042,3/27/2021,1024,5,9,Z,Exhaust #30,PUF,NA,NA,NA,0,1,1,0,"108, 206, 208 306, 308, 406, 408, 506, 508, 606, 608, 706, 708",NA,31,No Amp,No Amp,26.7,Negative,37,NA,,,uo,5,,47
114,E114,Barnhart,Port,NA,NA,3/27/2021,1026,5,8,NA,Port #31,Swab,NA,NA,NA,0,1,1,0,"110, 112, 210, 212, 310, 312, 410, 412, 510, 512, 610, 612, 710, 712",NA,30.7,No Amp,28.7,25.7,Positive (2/3),33.1,NA,,,uo,5,,47
115,E115,Barnhart,Roof,3/26/2021,1044,3/27/2021,1026,5,8,F,Exhaust #31,PUF,NA,NA,NA,0,1,1,0,"110, 112, 210, 212, 310, 312, 410, 412, 510, 512, 610, 612, 710, 712",NA,30.1,No Amp,28.7,26.3,Positive (2/3),32.9,NA,,,uo,5,,47
116,E116,Barnhart,Port,NA,NA,3/27/2021,1028,5,7,NA,Port #34,Swab,NA,NA,NA,0,1,1,0,"114, 116, 214, 216, 314, 316, 414, 416, 514, 516, 614, 616, 714, 716",NA,31.4,No Amp,No Amp,28,Negative,37.1,NA,,,uo,5,,47
117,E117,Barnhart,Roof,3/26/2021,1046,3/27/2021,1028,5,7,K,Exhaust #34,PUF,NA,NA,NA,0,1,1,0,"114, 116, 214, 216, 314, 316, 414, 416, 514, 516, 614, 616, 714, 716",NA,31.9,No Amp,No Amp,27.3,Negative,37.3,NA,,,uo,5,,47
118,E118,Barnhart,Port,NA,NA,3/27/2021,1030,5,6,NA,Port #37,Swab,NA,NA,NA,0,1,1,0,"117, 119, 217, 219, 317, 417, 517, 617, 717, 319, 419, 519, 619, 719",NA,No Amp,No Amp,No Amp,No Amp,Negative,40,NA,,,uo,5,,47
119,E119,Barnhart,Roof,3/26/2021,1048,3/27/2021,1030,5,6,E,Exhaust #37,PUF,NA,NA,NA,0,1,1,0,"117, 119, 217, 219, 317, 417, 517, 617, 717, 319, 419, 519, 619, 719",NA,33,31.9,30.1,26.3,Positive (3/3),31.6,NA,,,uo,5,,47
120,E120,Barnhart,Port,NA,NA,3/27/2021,1032,5,5,NA,Port #33,Swab,NA,NA,NA,0,1,1,0,"113, 115, 213, 215, 313, 413, 513, 613, 713, 315, 415, 515, 615, 715",NA,No Amp,No Amp,No Amp,No Amp,Negative,40,NA,,,uo,5,,47
121,E121,Barnhart,Roof,3/26/2021,1050,3/27/2021,1032,5,5,I,Exhaust #33,PUF,NA,NA,NA,0,1,1,0,"113, 115, 213, 215, 313, 413, 513, 613, 713, 315, 415, 515, 615, 715",NA,No Amp,No Amp,No Amp,No Amp,Negative,40,NA,,,uo,5,,47
122,E122,Barnhart,Port,NA,NA,3/27/2021,1034,5,4,NA,Port #32,Swab,NA,NA,NA,0,1,1,0,"109, 111, 209, 211, 309, 409, 509, 609, 311, 411, 511, 611, 711, 709",NA,No Amp,No Amp,No Amp,No Amp,Negative,40,NA,,,uo,5,,47
123,E123,Barnhart,Roof,3/26/2021,1052,3/27/2021,1034,5,4,G,Exhaust #32,PUF,NA,NA,NA,0,1,1,0,"109, 111, 209, 211, 309, 409, 509, 609, 311, 411, 511, 611, 711, 709",NA,31.6,No Amp,No Amp,29.6,Negative,37.2,NA,,,uo,5,,47
124,E124,Barnhart,Port,NA,NA,3/27/2021,1036,5,3,NA,Port #29,Swab,NA,NA,107,1,1,1,0,"105, 107, 205, 207, 305, 405, 505, 605, 705, 307, 407, 507, 607, 707",NA,30.3,No Amp,30.7,25.7,Positive (2/3),33.7,NA,,,uo,5,,47
125,E125,Barnhart,Roof,3/26/2021,1054,3/27/2021,1036,5,3,C,Exhaust #29,PUF,NA,NA,107,1,1,1,0,"105, 107, 205, 207, 305, 405, 505, 605, 705, 307, 407, 507, 607, 707",NA,32,No Amp,No Amp,33,Negative,37.3,NA,,,uo,5,,47
126,E126,Barnhart,Roof,3/26/2021,1102,3/27/2021,1048,5,2,NA,Exhaust #38 & #39,PUF,NA,NA,NA,0,1,1,0,"225, 325, 425, 525, 625, 725, 221, 321, 421, 521, 621, 721, 223, 323, 423, 523, 623, 723",NA,28.1,23.5,No Amp,24.5,Positive (2/3),30.5,NA,,,uo,5,,47
127,E127,Barnhart,Port,NA,NA,3/27/2021,1040,5,1,NA,Port #40,Swab,NA,NA,NA,0,1,1,0,"227, 327, 427, 527, 627, 727, 229, 329, 429, 529, 629, 729",NA,30.5,31.3,31.4,25.6,Positive (3/3),31,NA,,,uo,5,,47
128,E128,Barnhart,Roof,3/26/2021,1056,3/27/2021,1040,5,1,NA,Exhaust #40,PUF,NA,NA,NA,0,1,1,0,"227, 327, 427, 527, 627, 727, 229, 329, 429, 529, 629, 729",NA,33.3,No Amp,No Amp,30.3,Negative,37.8,NA,,,uo,5,,47
129,E96,Barnhart,Indoors,NA,NA,3/27/2021,1002,2,NA,NA,W. Entrance Door Handle Exterior,Swab,NA,NA,NA,na,1,1,0,NA,NA,31.6,No Amp,No Amp,27.9,Negative,37.2,NA,,,uo,5,lobby,47
130,E97,Barnhart,Indoors,NA,NA,3/27/2021,1002,2,NA,NA,W. Entrance Door Handle Interior,Swab,NA,NA,NA,na,1,1,0,NA,NA,30.8,30.9,24.7,27.7,Positive (3/3),28.8,NA,,,uo,5,lobby,47
131,E98,Barnhart,Indoors,NA,NA,3/27/2021,1002,2,NA,NA,Lobby Call Elevator Button,Swab,NA,NA,NA,,1,1,0,NA,NA,30.7,No Amp,No Amp,28.1,Negative,36.9,NA,,,uo,5,lobby,47
132,E99,Barnhart,Indoors,NA,NA,3/27/2021,1002,2,NA,NA,Positive Floor Elevator Railing,Swab,NA,NA,NA,,1,1,0,NA,NA,31.6,No Amp,30.9,27.4,Positive (2/3),34.2,NA,,,uo,5,positive,47
133,UOR03272021,Barnhart,Shop,3/26/2021,930,3/27/2021,950,5,NA,NA,North Cleanout,25 ml/10 minutes,250 mL,Flushed Toilets,NA,,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,4.463,osu,5,,47
134,E129,Barnhart,Indoors,NA,NA,3/28/2021,945,3,NA,NA,W. Entrance Door Handle Exterior,Swab,NA,NA,NA,,2,2,0,NA,NA,No Amp,No Amp,No Amp,No Amp,Negative,40,NA,,,uo,6,lobby,48
135,E130,Barnhart,Indoors,NA,NA,3/28/2021,945,3,NA,NA,W. Entrance Door Handle Interior,Swab,NA,NA,NA,,2,2,0,NA,NA,31.5,32.1,No Amp,29.3,Positive (2/3),34.5,NA,,,uo,6,lobby,48
136,E131,Barnhart,Indoors,NA,NA,3/28/2021,945,3,NA,NA,Lobby Call Elevator Button,Swab,NA,NA,NA,na,2,2,0,NA,NA,31.8,No Amp,No Amp,29.1,Negative,37.3,NA,,,uo,6,lobby,48
137,E132,Barnhart,Indoors,NA,NA,3/28/2021,945,3,NA,NA,Positive Floor Elevator Railing,Swab,NA,NA,NA,na,2,2,0,NA,NA,26.1,No Amp,21,21.5,Positive (2/3),29,NA,,,uo,6,positive,48
138,E133,Barnhart,Indoors,NA,NA,3/28/2021,945,3,NA,NA,Positive Floor Elevator Common Buttons,Swab,NA,NA,NA,na,2,2,0,NA,NA,29.9,32.5,31.4,27,Positive (3/3),31.2,NA,,,uo,6,positive,48
139,E134,Barnhart,Indoors,NA,NA,3/28/2021,945,3,NA,NA,2nd Floor Elevator Call Button,Swab,NA,NA,NA,na,2,2,0,NA,NA,27.2,No Amp,No Amp,27.8,Negative,35.7,NA,,,uo,6,positive,48
140,E135,Barnhart,Indoors,NA,NA,3/28/2021,945,3,NA,NA,2nd Floor N Hallway Door Handle,Swab,NA,NA,NA,na,2,2,0,NA,NA,26,19,19.1,29.2,Positive (3/3),21.4,NA,,,uo,6,positive,48
141,E136,Barnhart,Indoors,NA,NA,3/28/2021,945,3,NA,NA,2nd Floor Stairway Door Handle,Swab,NA,NA,NA,na,2,2,0,NA,NA,29.8,30.7,No Amp,28.8,Positive (2/3),33.5,NA,,,uo,6,positive,48
142,E137,Barnhart,Indoors,NA,NA,3/28/2021,945,3,NA,NA,Traced Floor Elevator Railing,Swab,NA,NA,NA,,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,uo,6,traced,48
143,E138,Barnhart,Indoors,NA,NA,3/28/2021,945,3,NA,NA,7th Floor Elevator Call Button,Swab,NA,NA,NA,na,2,2,0,NA,NA,30.2,No Amp,29.2,31,Positive (2/3),33.1,NA,,,uo,6,traced,48
144,E139,Barnhart,Indoors,NA,NA,3/28/2021,945,3,NA,NA,7th Floor S Hallway Door Handle,Swab,NA,NA,NA,na,2,2,0,NA,NA,30.8,No Amp,No Amp,26,Negative,36.9,NA,,,uo,6,traced,48
145,E140,Barnhart,Indoors,NA,NA,3/28/2021,945,3,NA,NA,Ground Floor Stairway Door Handle,Swab,NA,NA,NA,na,2,2,0,NA,NA,32.4,No Amp,31.2,25.9,Positive (2/3),34.5,NA,,,uo,6,lobby,48
146,E141,Barnhart,Port,NA,NA,3/28/2021,1010,6,11,NA,Port #26,Swab,NA,NA,202,1,2,2,0,"202, 302, 402, 502, 602, 702",NA,31.8,No Amp,No Amp,25.8,Negative,37.3,NA,,,uo,6,,48
147,E142,Barnhart,Roof,3/27/2021,1020,3/28/2021,1010,6,11,NA,Exhaust #26,PUF,NA,NA,202,1,2,2,0,"202, 302, 402, 502, 602, 702",NA,30.1,30.3,23.7,No Amp,Positive (3/3),28.1,NA,,,uo,6,,48
148,E143,Barnhart,Port,NA,NA,3/28/2021,1012,6,10,NA,Port #27,Swab,NA,NA,NA,0,2,2,0,"101, 106, 204, 304, 404, 504, 604, 704",NA,30.6,No Amp,25.9,29.4,Positive (2/3),32.2,NA,,,uo,6,,48
149,E144,Barnhart,Roof,3/27/2021,1022,3/28/2021,1012,6,10,NA,Exhaust #27,PUF,NA,NA,NA,0,2,2,0,"101, 106, 204, 304, 404, 504, 604, 704",NA,29.4,29.1,24.8,31.2,Positive (3/3),27.8,NA,,,uo,6,,48
150,E145,Barnhart,Port,NA,NA,3/28/2021,1014,6,9,NA,Port #30,Swab,NA,NA,NA,0,2,2,0,"108, 206, 208 306, 308, 406, 408, 506, 508, 606, 608, 706, 708",NA,32.1,No Amp,24.9,29.9,Positive (2/3),32.3,NA,,,uo,6,,48
151,E146,Barnhart,Roof,3/27/2021,1024,3/28/2021,1014,6,9,Z,Exhaust #30,PUF,NA,NA,NA,0,2,2,0,"108, 206, 208 306, 308, 406, 408, 506, 508, 606, 608, 706, 708",NA,30.7,30.9,32.2,25.7,Positive (3/3),31.3,NA,,,uo,6,,48
152,E147,Barnhart,Port,NA,NA,3/28/2021,1016,6,8,NA,Port #31,Swab,NA,NA,NA,0,2,2,0,"110, 112, 210, 212, 310, 312, 410, 412, 510, 512, 610, 612, 710, 712",NA,32.2,No Amp,No Amp,26.7,Negative,37.4,NA,,,uo,6,,48
153,E148,Barnhart,Roof,3/27/2021,1026,3/28/2021,1016,6,8,F,Exhaust #31,PUF,NA,NA,NA,0,2,2,0,"110, 112, 210, 212, 310, 312, 410, 412, 510, 512, 610, 612, 710, 712",NA,29.6,No Amp,No Amp,No Amp,Negative,36.5,NA,,,uo,6,,48
154,E149,Barnhart,Port,NA,NA,3/28/2021,1018,6,7,NA,Port #34,Swab,NA,NA,NA,0,2,2,0,"114, 116, 214, 216, 314, 316, 414, 416, 514, 516, 614, 616, 714, 716",NA,No Amp,No Amp,No Amp,No Amp,Negative,40,NA,,,uo,6,,48
155,E150,Barnhart,Roof,3/27/2021,1028,3/28/2021,1018,6,7,K,Exhaust #34,PUF,NA,NA,NA,0,2,2,0,"114, 116, 214, 216, 314, 316, 414, 416, 514, 516, 614, 616, 714, 716",NA,30.7,No Amp,No Amp,30.8,Negative,36.9,NA,,,uo,6,,48
156,E151,Barnhart,Port,NA,NA,3/28/2021,1020,6,6,NA,Port #37,Swab,NA,NA,NA,0,2,2,0,"117, 119, 217, 219, 317, 417, 517, 617, 717, 319, 419, 519, 619, 719",NA,30.6,No Amp,No Amp,29.1,Negative,36.9,NA,,,uo,6,,48
157,E152,Barnhart,Roof,3/27/2021,1030,3/28/2021,1020,6,6,E,Exhaust #37,PUF,NA,NA,NA,0,2,2,0,"117, 119, 217, 219, 317, 417, 517, 617, 717, 319, 419, 519, 619, 719",NA,30.8,30.1,No Amp,26.4,Positive (2/3),33.7,NA,,,uo,6,,48
158,E153,Barnhart,Port,NA,NA,3/28/2021,1022,6,5,NA,Port #33,Swab,NA,NA,NA,0,2,2,0,"113, 115, 213, 215, 313, 413, 513, 613, 713, 315, 415, 515, 615, 715",NA,32.4,No Amp,No Amp,32.4,Negative,37.5,NA,,,uo,6,,48
159,E154,Barnhart,Roof,3/27/2021,1032,3/28/2021,1022,6,5,I,Exhaust #33,PUF,NA,NA,NA,0,2,2,0,"113, 115, 213, 215, 313, 413, 513, 613, 713, 315, 415, 515, 615, 715",NA,29.9,No Amp,28.4,31.8,Positive (2/3),32.8,NA,,,uo,6,,48
160,E155,Barnhart,Port,NA,NA,3/28/2021,1024,6,4,NA,Port #32,Swab,NA,NA,NA,0,2,2,0,"109, 111, 209, 211, 309, 409, 509, 609, 311, 411, 511, 611, 711, 709",NA,32,No Amp,33,30.5,Positive (2/3),35,NA,,,uo,6,,48
161,E156,Barnhart,Roof,3/27/2021,1034,3/28/2021,1024,6,4,G,Exhaust #32,PUF,NA,NA,NA,0,2,2,0,"109, 111, 209, 211, 309, 409, 509, 609, 311, 411, 511, 611, 711, 709",NA,30,28.5,29.2,26.3,Positive (3/3),29.2,NA,,,uo,6,,48
162,E157,Barnhart,Port,NA,NA,3/28/2021,1026,6,3,NA,Port #29,Swab,NA,NA,"105, 107",2,2,2,0,"105, 107, 205, 207, 305, 405, 505, 605, 705, 307, 407, 507, 607, 707",NA,29.5,30,28.9,26.5,Positive (3/3),29.5,NA,,,uo,6,,48
163,E158,Barnhart,Roof,3/27/2021,1036,3/28/2021,1026,6,3,C,Exhaust #29,PUF,NA,NA,"105, 107",2,2,2,0,"105, 107, 205, 207, 305, 405, 505, 605, 705, 307, 407, 507, 607, 707",NA,29.3,29.7,26.6,31.2,Positive (3/3),28.5,NA,,,uo,6,,48
164,E159,Barnhart,Roof,3/27/2021,1048,3/28/2021,1035,6,2,NA,Exhaust #38 & #39,PUF,NA,NA,NA,0,2,2,0,"225, 325, 425, 525, 625, 725, 221, 321, 421, 521, 621, 721, 223, 323, 423, 523, 623, 723",NA,30.6,No Amp,31,30.2,Positive (2/3),33.9,NA,,,uo,6,,48
165,E160,Barnhart,Port,NA,NA,3/28/2021,1028,6,1,NA,Port #40,Swab,NA,NA,NA,0,2,2,0,"227, 327, 427, 527, 627, 727, 229, 329, 429, 529, 629, 729",NA,31.5,No Amp,No Amp,25.6,Negative,37.2,NA,,,uo,6,,48
166,E161,Barnhart,Roof,3/27/2021,1040,3/28/2021,1028,6,1,NA,Exhaust #40,PUF,NA,NA,NA,0,2,2,0,"227, 327, 427, 527, 627, 727, 229, 329, 429, 529, 629, 729",NA,29.5,No Amp,29.3,29.2,Positive (2/3),32.9,NA,,,uo,6,,48
167,UOR03282021,Barnhart,Shop,3/27/2021,955,3/28/2021,845,6,NA,NA,North Cleanout,25 ml/10 minutes,450 mL,No Flush,NA,na,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,6.172,osu,6,,48
168,E162,Barnhart,Indoors,NA,NA,3/29/2021,945,3,NA,NA,W. Entrance Door Handle Exterior,Swab,NA,NA,NA,,3,3,0,NA,NA,27.9,No Amp,29.8,No Amp,Positive (2/3),32.6,NA,,,uo,7,lobby,49
169,E163,Barnhart,Indoors,NA,NA,3/29/2021,945,3,NA,NA,W. Entrance Door Handle Interior,Swab,NA,NA,NA,,3,3,0,NA,NA,27.2,30.8,No Amp,No Amp,Positive (2/3),32.7,NA,,,uo,7,lobby,49
170,E164,Barnhart,Indoors,NA,NA,3/29/2021,945,3,NA,NA,Lobby Call Elevator Button,Swab,NA,NA,NA,,3,3,0,NA,NA,29,No Amp,No Amp,No Amp,Negative,36.3,NA,,,uo,7,lobby,49
171,E165,Barnhart,Indoors,NA,NA,3/29/2021,945,3,NA,NA,Positive Floor Elevator Railing,Swab,NA,NA,NA,,3,3,0,NA,NA,29.7,No Amp,No Amp,No Amp,Negative,36.6,NA,,,uo,7,positive,49
172,E166,Barnhart,Indoors,NA,NA,3/29/2021,945,3,NA,NA,Positive Floor Elevator Common Buttons,Swab,NA,NA,NA,,3,3,0,NA,NA,29.5,No Amp,29.4,No Amp,Positive (2/3),33,NA,,,uo,7,positive,49
173,E167,Barnhart,Indoors,NA,NA,3/29/2021,945,3,NA,NA,2nd Floor Elevator Call Button,Swab,NA,NA,NA,,3,3,0,NA,NA,No Amp,No Amp,No Amp,No Amp,Negative,40,NA,,,uo,7,positive,49
174,E168,Barnhart,Indoors,NA,NA,3/29/2021,945,3,NA,NA,2nd Floor N Hallway Door Handle,Swab,NA,NA,NA,,3,3,0,NA,NA,29,30.3,28.3,26,Positive (3/3),29.2,NA,,,uo,7,positive,49
175,E169,Barnhart,Indoors,NA,NA,3/29/2021,945,3,NA,NA,2nd Floor Stairway Door Handle,Swab,NA,NA,NA,,3,3,0,NA,NA,29.8,31.7,30.3,31,Positive (3/3),30.6,NA,,,uo,7,positive,49
176,E170,Barnhart,Indoors,NA,NA,3/29/2021,945,3,NA,NA,Traced Floor Elevator Railing,Swab,NA,NA,NA,,3,3,0,NA,NA,32,No Amp,No Amp,26,Negative,37.3,NA,,,uo,7,traced,49
177,E171,Barnhart,Indoors,NA,NA,3/29/2021,945,3,NA,NA,7th Floor Elevator Call Button,Swab,NA,NA,NA,,3,3,0,NA,NA,28.7,No Amp,No Amp,No Amp,Negative,36.2,NA,,,uo,7,traced,49
178,E172,Barnhart,Indoors,NA,NA,3/29/2021,945,3,NA,NA,7th Floor S Hallway Door Handle,Swab,NA,NA,NA,,3,3,0,NA,NA,29.7,No Amp,No Amp,No Amp,Negative,36.6,NA,,,uo,7,traced,49
179,E173,Barnhart,Indoors,NA,NA,3/29/2021,945,3,NA,NA,Ground Floor Stairway Door Handle,Swab,NA,NA,NA,,3,3,0,NA,NA,33.2,No Amp,No Amp,29.5,Negative,37.7,NA,,,uo,7,lobby,49
180,E174,Barnhart,Port,NA,NA,3/29/2021,1022,7,11,NA,Port #26,Swab,NA,NA,202,1,3,3,0,"202, 302, 402, 502, 602, 702",NA,28.3,No Amp,29.4,31.8,Positive (2/3),32.5,NA,,,uo,7,,49
181,E175,Barnhart,Roof,3/28/2021,1010,3/29/2021,1022,7,11,NA,Exhaust #26,PUF,NA,NA,202,1,3,3,0,"202, 302, 402, 502, 602, 702",NA,28.1,31.1,29.3,28.5,Positive (3/3),29.5,NA,,,uo,7,,49
182,E176,Barnhart,Port,NA,NA,3/29/2021,1024,7,10,NA,Port #27,Swab,NA,NA,204,1,3,3,0,"101, 106, 204, 304, 404, 504, 604, 704",NA,29.4,No Amp,31.1,32,Positive (2/3),33.5,NA,,,uo,7,,49
183,E177,Barnhart,Roof,3/28/2021,1012,3/29/2021,1024,7,10,NA,Exhaust #27,PUF,NA,NA,204,1,3,3,0,"101, 106, 204, 304, 404, 504, 604, 704",NA,29.6,No Amp,No Amp,No Amp,Negative,36.5,NA,,,uo,7,,49
184,E178,Barnhart,Port,NA,NA,3/29/2021,1026,7,9,NA,Port #30,Swab,NA,NA,NA,0,3,3,0,"108, 206, 208 306, 308, 406, 408, 506, 508, 606, 608, 706, 708",NA,NA,NA,NA,NA,NA,40,NA,,,uo,7,,49
185,E179,Barnhart,Roof,3/28/2021,1014,3/29/2021,1026,7,9,Z,Exhaust #30,PUF,NA,NA,NA,0,3,3,0,"108, 206, 208 306, 308, 406, 408, 506, 508, 606, 608, 706, 708",NA,No Amp,No Amp,No Amp,No Amp,Negative,40,NA,,,uo,7,,49
186,E180,Barnhart,Port,NA,NA,3/29/2021,1028,7,8,NA,Port #31,Swab,NA,NA,NA,0,3,3,0,"110, 112, 210, 212, 310, 312, 410, 412, 510, 512, 610, 612, 710, 712",NA,26.1,No Amp,27.3,No Amp,Positive (2/3),31.1,NA,,,uo,7,,49
187,E181,Barnhart,Roof,3/28/2021,1016,3/29/2021,1028,7,8,F,Exhaust #31,PUF,NA,NA,NA,0,3,3,0,"110, 112, 210, 212, 310, 312, 410, 412, 510, 512, 610, 612, 710, 712",NA,28.9,No Amp,No Amp,No Amp,Negative,36.3,NA,,,uo,7,,49
188,E182,Barnhart,Port,NA,NA,3/29/2021,1030,7,7,NA,Port #34,Swab,NA,NA,NA,0,3,3,0,"114, 116, 214, 216, 314, 316, 414, 416, 514, 516, 614, 616, 714, 716",NA,29.2,31.4,25.7,26.5,Positive (3/3),28.7,NA,,,uo,7,,49
189,E183,Barnhart,Roof,3/28/2021,1018,3/29/2021,1030,7,7,K,Exhaust #34,PUF,NA,NA,NA,0,3,3,0,"114, 116, 214, 216, 314, 316, 414, 416, 514, 516, 614, 616, 714, 716",NA,NA,NA,NA,NA,NA,40,NA,,,uo,7,,49
190,E184,Barnhart,Port,NA,NA,3/29/2021,1032,7,6,NA,Port #37,Swab,NA,NA,NA,0,3,3,0,"117, 119, 217, 219, 317, 417, 517, 617, 717, 319, 419, 519, 619, 719",NA,29.9,No Amp,31.7,26.9,Positive (2/3),33.9,NA,,,uo,7,,49
191,E185,Barnhart,Roof,3/28/2021,1020,3/29/2021,1032,7,6,E,Exhaust #37,PUF,NA,NA,NA,0,3,3,0,"117, 119, 217, 219, 317, 417, 517, 617, 717, 319, 419, 519, 619, 719",NA,26.8,30.5,29.1,27.7,Positive (3/3),28.8,NA,,,uo,7,,49
192,E186,Barnhart,Port,NA,NA,3/29/2021,1034,7,5,NA,Port #33,Swab,NA,NA,NA,0,3,3,0,"113, 115, 213, 215, 313, 413, 513, 613, 713, 315, 415, 515, 615, 715",NA,29.3,No Amp,29.7,34.1,Positive (2/3),33,NA,,,uo,7,,49
193,E187,Barnhart,Roof,3/28/2021,1022,3/29/2021,1034,7,5,I,Exhaust #33,PUF,NA,NA,NA,0,3,3,0,"113, 115, 213, 215, 313, 413, 513, 613, 713, 315, 415, 515, 615, 715",NA,30.2,No Amp,No Amp,No Amp,Negative,36.7,NA,,,uo,7,,49
194,E188,Barnhart,Port,NA,NA,3/29/2021,1036,7,4,NA,Port #32,Swab,NA,NA,NA,0,3,3,0,"109, 111, 209, 211, 309, 409, 509, 609, 311, 411, 511, 611, 711, 709",NA,No Amp,No Amp,No Amp,No Amp,Negative,40,NA,,,uo,7,,49
195,E189,Barnhart,Roof,3/28/2021,1024,3/29/2021,1036,7,4,G,Exhaust #32,PUF,NA,NA,NA,0,3,3,0,"109, 111, 209, 211, 309, 409, 509, 609, 311, 411, 511, 611, 711, 709",NA,28.1,No Amp,No Amp,29.9,Negative,36,NA,,,uo,7,,49
196,E190,Barnhart,Port,NA,NA,3/29/2021,1038,7,3,NA,Port #29,Swab,NA,NA,"105, 107",2,3,3,0,"105, 107, 205, 207, 305, 405, 505, 605, 705, 307, 407, 507, 607, 707",NA,No Amp,No Amp,No Amp,No Amp,Negative,40,NA,,,uo,7,,49
